id	gtin	title	gender	quantity	size	colour	item_group_id	hierarchy	availability	link	sale_price	price	description	custom_label_3	shipping(price)	brand_name	size_system	condition	age_group	identifier_exists	pdxtcat_testing	pdxtstyletax	google_product_category	product_type	category_list	additional_image_link	image_link
AZZ00737-115-18	AZZ0073711518	"Basic Contrast Waist Jersey Maxi Skirt"	Female	12	6	charcoal	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-115-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl.jpg
AZZ00737-115-20	AZZ0073711520	"Basic Contrast Waist Jersey Maxi Skirt"	Female	6	8	charcoal	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-115-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl.jpg
AZZ00737-115-22	AZZ0073711522	"Basic Contrast Waist Jersey Maxi Skirt"	Female	2	10	charcoal	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-115-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl.jpg
AZZ00737-115-24	AZZ0073711524	"Basic Contrast Waist Jersey Maxi Skirt"	Female	15	12	charcoal	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-115-24.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_charcoal_xl.jpg
AZZ00737-135-14	AZZ0073713514	"Basic Contrast Waist Jersey Maxi Skirt"	Female	48	2	khaki	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-135-14.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl.jpg
AZZ00737-135-16	AZZ0073713516	"Basic Contrast Waist Jersey Maxi Skirt"	Female	24	4	khaki	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-135-16.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl.jpg
AZZ00737-135-18	AZZ0073713518	"Basic Contrast Waist Jersey Maxi Skirt"	Female	4	6	khaki	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-135-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl.jpg
AZZ00737-135-20	AZZ0073713520	"Basic Contrast Waist Jersey Maxi Skirt"	Female	3	8	khaki	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-135-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl.jpg
AZZ00737-135-22	AZZ0073713522	"Basic Contrast Waist Jersey Maxi Skirt"	Female	11	10	khaki	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-135-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl.jpg
AZZ00737-135-24	AZZ0073713524	"Basic Contrast Waist Jersey Maxi Skirt"	Female	7	12	khaki	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-135-24.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_khaki_xl.jpg
AZZ00737-148-14	AZZ0073714814	"Basic Contrast Waist Jersey Maxi Skirt"	Female	48	2	navy	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-148-14.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl.jpg
AZZ00737-148-16	AZZ0073714816	"Basic Contrast Waist Jersey Maxi Skirt"	Female	31	4	navy	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-148-16.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl.jpg
AZZ00737-148-18	AZZ0073714818	"Basic Contrast Waist Jersey Maxi Skirt"	Female	16	6	navy	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-148-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl.jpg
AZZ00737-148-20	AZZ0073714820	"Basic Contrast Waist Jersey Maxi Skirt"	Female	21	8	navy	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-148-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl.jpg
AZZ00737-148-22	AZZ0073714822	"Basic Contrast Waist Jersey Maxi Skirt"	Female	10	10	navy	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-148-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl.jpg
AZZ00737-148-24	AZZ0073714824	"Basic Contrast Waist Jersey Maxi Skirt"	Female	26	12	navy	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-148-24.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_navy_xl.jpg
AZZ00737-151-14	AZZ0073715114	"Basic Contrast Waist Jersey Maxi Skirt"	Female	13	2	olive	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-151-14.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl.jpg
AZZ00737-151-16	AZZ0073715116	"Basic Contrast Waist Jersey Maxi Skirt"	Female	17	4	olive	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-151-16.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl.jpg
AZZ00737-151-18	AZZ0073715118	"Basic Contrast Waist Jersey Maxi Skirt"	Female	18	6	olive	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-151-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl.jpg
AZZ00737-151-20	AZZ0073715120	"Basic Contrast Waist Jersey Maxi Skirt"	Female	8	8	olive	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-151-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl.jpg
AZZ00737-151-22	AZZ0073715122	"Basic Contrast Waist Jersey Maxi Skirt"	Female	9	10	olive	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-151-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_olive_xl.jpg
AZZ00737-161-14	AZZ0073716114	"Basic Contrast Waist Jersey Maxi Skirt"	Female	18	2	sand	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-161-14.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl.jpg
AZZ00737-161-16	AZZ0073716116	"Basic Contrast Waist Jersey Maxi Skirt"	Female	19	4	sand	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-161-16.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl.jpg
AZZ00737-161-18	AZZ0073716118	"Basic Contrast Waist Jersey Maxi Skirt"	Female	16	6	sand	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-161-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl.jpg
AZZ00737-161-20	AZZ0073716120	"Basic Contrast Waist Jersey Maxi Skirt"	Female	17	8	sand	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-161-20.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl.jpg
AZZ00737-161-22	AZZ0073716122	"Basic Contrast Waist Jersey Maxi Skirt"	Female	19	10	sand	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-161-22.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl.jpg
AZZ00737-161-24	AZZ0073716124	"Basic Contrast Waist Jersey Maxi Skirt"	Female	20	12	sand	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-161-24.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_sand_xl.jpg
AZZ00737-208-14	AZZ0073720814	"Basic Contrast Waist Jersey Maxi Skirt"	Female	39	2	rust	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-208-14.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl.jpg
AZZ00737-208-16	AZZ0073720816	"Basic Contrast Waist Jersey Maxi Skirt"	Female	8	4	rust	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-208-16.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl.jpg
AZZ00737-208-18	AZZ0073720818	"Basic Contrast Waist Jersey Maxi Skirt"	Female	18	6	rust	AZZ00737	Variant	"In Stock"	http://us.bhx.com/AZZ00737-208-18.html	"8.00 USD"	"10.00 USD"	"Skirts are the statement separate in every wardrobe This season it's all about having fun with your hemline. Mix it up in minis, midis and maxis or go matchy-matchy and co-ordinate with a crop top. Push the boundaries in pleated pastels and fondant shade full circle styles, updating with a holographic clutch for a cool colour clash. Flirt with the skirt for your favourite every day and evening ensembles."		" "	bhx	US	New	adult	TRUE	Skirts		"Clothing & Accessories > Clothing > Skirts"	Skirts		http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_1.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_2.jpg,http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl_3.jpg	http://i1.adis.ws/i/bhxamplience/azz00737_rust_xl.jpg
